PUMA,coarse_bins,gender,phase,pop_scale_black,pop_scale_white,pop_scale_asian,pop_scale_other,pop_scale_latino,pop_scale_native,beds,county
01004,"[70,80)",Female,2020-03-01,2.673972602739726,935.5561643835616,6.016438356164384,2.673972602739726,5.347945205479452,2.0054794520547947,77,kent
01002,"[70,80)",Female,2020-03-01,251.35342465753425,1148.4712328767123,16.71232876712329,9.024657534246575,59.83013698630137,5.347945205479452,1422,kent
02300,"[70,80)",Female,2020-03-01,77.87945205479453,1248.4109589041095,4.345205479452055,15.375342465753423,18.04931506849315,7.0191780821917815,518,cass
01100,"[70,80)",Female,2020-03-01,6.016438356164384,1997.123287671233,4.67945205479452,11.364383561643836,16.378082191780823,5.682191780821918,757,ionia
00400,"[70,80)",Female,2020-03-01,1.336986301369863,1868.4383561643835,4.345205479452055,9.024657534246575,7.353424657534247,17.046575342465754,883,antrim
00500,"[70,80)",Female,2020-03-01,1.0027397260273974,1890.164383561644,3.008219178082192,9.35890410958904,11.364383561643836,13.035616438356165,881,benzie
02200,"[70,80)",Female,2020-03-01,14.038356164383565,1148.13698630137,4.010958904109589,5.682191780821918,9.693150684931508,5.347945205479452,640,branch
00900,"[70,80)",Female,2020-03-01,12.032876712328768,997.391780821918,2.673972602739726,7.0191780821917815,21.39178082191781,3.3424657534246576,585,allegan
00100,"[10,20)",Female,2020-03-01,20.72328767123288,3270.93698630137,30.75068493150685,114.31232876712328,65.5123287671233,89.24383561643836,1536,baraga
00801,"[10,20)",Female,2020-03-01,68.52054794520548,2514.8712328767124,163.44657534246576,108.63013698630138,631.3917808219178,12.032876712328768,458,ottawa
00802,"[10,20)",Female,2020-03-01,80.88767123287671,3440.0657534246575,73.86849315068494,84.23013698630137,176.14794520547946,12.032876712328768,423,ottawa
00700,"[10,20)",Female,2020-03-01,719.9671232876713,2825.0520547945207,28.41095890410959,170.8,280.76712328767127,29.413698630136988,774,muskegon
02400,"[10,20)",Female,2020-03-01,733.0027397260275,2289.923287671233,62.16986301369863,143.05753424657536,216.5917808219178,22.39452054794521,774,berrien
01001,"[10,20)",Female,2020-03-01,198.2082191780822,2228.4219178082194,93.25479452054796,139.38082191780822,557.8575342465754,13.704109589041096,502,kent
00600,"[10,20)",Female,2020-03-01,42.78356164383562,2084.695890410959,14.038356164383565,71.86301369863014,266.3945205479452,24.4,628,lake
02500,"[10,20)",Female,2020-03-01,57.156164383561645,2958.082191780822,21.726027397260275,87.23835616438356,294.47123287671235,12.367123287671234,667,hillsdale
01600,"[10,20)",Female,2020-03-01,31.084931506849315,2720.0986301369862,16.043835616438358,46.7945205479452,126.67945205479452,12.032876712328768,807,huron
02000,"[10,20)",Female,2020-03-01,408.4493150684931,3547.3589041095893,65.84657534246575,194.86575342465756,268.06575342465754,28.41095890410959,983,barry
00300,"[10,20)",Female,2020-03-01,13.36986301369863,2500.4986301369863,10.36164383561644,71.1945205479452,49.468493150684935,34.42739726027398,828,alcona
01200,"[10,20)",Female,2020-03-01,96.93150684931508,3296.67397260274,34.76164383561644,103.6164383561644,186.17534246575343,68.52054794520548,1027,clare
01500,"[10,20)",Female,2020-03-01,1116.0493150684931,2968.778082191781,53.81369863013699,149.4082191780822,534.4602739726027,19.72054794520548,1038,saginaw
02102,"[10,20)",Female,2020-03-01,610.3342465753425,1842.3671232876711,71.52876712328768,190.18630136986303,206.8986301369863,12.032876712328768,511,kalamazoo
02600,"[10,20)",Female,2020-03-01,308.5095890410959,2979.8082191780823,27.40821917808219,166.45479452054795,162.77808219178084,8.021917808219179,727,jackson
01400,"[10,20)",Female,2020-03-01,76.54246575342466,3725.512328767123,48.13150684931507,122.66849315068494,229.2931506849315,22.39452054794521,1046,bay
01300,"[10,20)",Female,2020-03-01,15.04109589041096,1948.657534246575,13.704109589041096,39.106849315068494,52.81095890410959,22.06027397260274,794,arenac
03211,"[10,20)",Female,2020-03-01,2738.1479452054796,172.13698630136986,27.07397260273973,81.89041095890411,43.11780821917809,12.7013698630137,1178,wayne
03212,"[10,20)",Female,2020-03-01,1908.882191780822,314.5260273972603,4.67945205479452,89.24383561643836,1169.194520547945,9.024657534246575,346,wayne
03207,"[10,20)",Female,2020-03-01,380.0383561643836,1816.964383561644,10.027397260273974,106.62465753424658,437.1945205479452,15.375342465753423,163,wayne
03206,"[10,20)",Female,2020-03-01,164.7835616438356,2421.6164383561645,67.51780821917808,87.23835616438356,217.26027397260276,13.035616438356165,1050,wayne
03203,"[10,20)",Female,2020-03-01,283.10684931506853,3154.2849315068493,48.8,214.25205479452055,183.5013698630137,9.35890410958904,674,wayne
03205,"[10,20)",Female,2020-03-01,694.2301369863014,1702.986301369863,27.742465753424657,125.34246575342466,169.7972602739726,13.704109589041096,575,wayne
03210,"[10,20)",Female,2020-03-01,3725.178082191781,126.34520547945206,171.13424657534247,97.93424657534248,37.43561643835616,11.03013698630137,209,wayne
03201,"[10,20)",Female,2020-03-01,557.8575342465754,3081.419178082192,379.36986301369865,163.44657534246576,157.76438356164385,9.693150684931508,440,wayne
03208,"[10,20)",Female,2020-03-01,4064.1041095890414,240.9917808219178,6.684931506849315,112.3068493150685,96.93150684931508,8.69041095890411,672,wayne
03209,"[10,20)",Female,2020-03-01,3350.1534246575343,83.22739726027397,9.693150684931508,73.53424657534246,35.43013698630137,7.687671232876712,654,wayne
03204,"[10,20)",Female,2020-03-01,1035.8301369863011,2023.5287671232877,49.468493150684935,158.76712328767124,155.4246575342466,13.704109589041096,929,wayne
